SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
SPigua1,8.01,0.5499999999999999,0.0135779,0.0135347,0.0135212,0.0143996,0.0132911,0.013132,0.013704,0.014928,0.0125361,0.012834
SPigua1,4.005,0.5499999999999999,0.0136047,0.0134167,0.0145902,0.0130104,0.0123863,0.013612,0.0143057,0.0136076,0.013683,0.0132826
SPigua1,2.0025,0.5499999999999999,0.0131673,0.0147931,0.0147931,0.0133843,0.0133843,0.0141267,0.0134927,0.0134927,0.0127871,0.0127871
SPigua1,1.00125,0.5499999999999999,0.0136058,0.0136058,0.0136058,0.0123904,0.0123904,0.0123904,0.0123904,0.0140135,0.0140135,0.0140135
SPigua1,0.500625,0.5499999999999999,0.014014,0.014014,0.0136667,0.0136667,0.0136667,0.0136667,0.0136667,0.0136667,0.0134883,0.0134883
SPigua1,16.02,0.5999999999999999,0.0126191,0.013677,0.0131025,0.0136486,0.0137487,0.0137104,0.013887,0.0128067,0.0147296,0.0136911
SPigua1,8.01,0.5999999999999999,0.0144365,0.013744900000000001,0.0141332,0.0138178,0.0137985,0.0138984,0.0136995,0.0132441,0.01281,0.0136047
SPigua1,4.005,0.5999999999999999,0.0135238,0.0150881,0.0139258,0.0132955,0.014684,0.0132382,0.013683,0.013562,0.0131673,0.0133843
SPigua1,2.0025,0.5999999999999999,0.0141267,0.0134927,0.0134927,0.0127871,0.0127871,0.0136058,0.0123904,0.0123904,0.0140135,0.0140135
SPigua1,1.00125,0.5999999999999999,0.0136701,0.0136701,0.0136701,0.0136701,0.0134883,0.0134883,0.0134883,0.0134883,0.0143803,0.0143803
SPigua1,0.500625,0.5999999999999999,0.0143776,0.0143776,0.0142954,0.0142954,0.0142954,0.0142954,0.0142954,0.0142954,0.0126616,0.0126616
SPigua1,16.02,0.6499999999999999,0.0126173,0.0140669,0.0138562,0.0140271,0.0142606,0.0138096,0.0135748,0.0138104,0.0139859,0.0143475
SPigua1,8.01,0.6499999999999999,0.0144535,0.012943,0.0129203,0.0135172,0.0134244,0.0139001,0.0139121,0.0143015,0.0139099,0.0135093
SPigua1,4.005,0.6499999999999999,0.01404,0.0132332,0.0143502,0.0138386,0.0138623,0.0138152,0.0133487,0.0141761,0.0135075,0.0140541
SPigua1,2.0025,0.6499999999999999,0.0139751,0.0139751,0.0143848,0.0143848,0.0130841,0.0132349,0.0129344,0.0129344,0.0141981,0.0138415
SPigua1,1.00125,0.6499999999999999,0.0138415,0.0138415,0.0138415,0.0138541,0.0138541,0.0138541,0.0138541,0.0134243,0.0134243,0.0134243
SPigua1,0.500625,0.6499999999999999,0.0134234,0.0140353,0.0140353,0.0140353,0.0140353,0.0140353,0.0134109,0.0123143,0.0123143,0.0123143
SPigua1,16.02,0.7,0.0137696,0.0134034,0.0137895,0.0133266,0.0143617,0.0133851,0.0140014,0.0141218,0.0139018,0.0128453
SPigua1,8.01,0.7,0.0142312,0.0139054,0.0138974,0.0135856,0.0145707,0.0139053,0.0138431,0.0133034,0.0144414,0.014304
SPigua1,4.005,0.7,0.0140211,0.0149003,0.013745,0.0133094,0.0140538,0.013882,0.0136396,0.0132394,0.0139751,0.0130841
SPigua1,2.0025,0.7,0.0132349,0.0129344,0.0129344,0.0141981,0.0141981,0.0138415,0.0138541,0.0138541,0.0134243,0.0140343
SPigua1,1.00125,0.7,0.0140343,0.0140343,0.0140343,0.0123131,0.0123131,0.0123131,0.0132296,0.0132296,0.0132296,0.0132296
SPigua1,0.500625,0.7,0.0138556,0.0138556,0.0138556,0.0138556,0.0138556,0.0138556,0.0129734,0.0129734,0.0129734,0.0129734
SPigua1,16.02,0.75,0.0129143,0.0137878,0.0132762,0.0127627,0.0140117,0.0143887,0.0135477,0.0141298,0.0138632,0.012717
SPigua1,8.01,0.75,0.0143517,0.0138798,0.0131844,0.0132708,0.0132325,0.0140282,0.0139295,0.0133196,0.0139252,0.0135445
SPigua1,4.005,0.75,0.0139768,0.0145428,0.0132634,0.0137385,0.0143581,0.0138611,0.0142945,0.0130834,0.0148254,0.0137922
SPigua1,2.0025,0.75,0.0150532,0.0150532,0.01338,0.01338,0.013264,0.0137919,0.0137919,0.0136167,0.0136167,0.0134893
SPigua1,1.00125,0.75,0.0134893,0.013534,0.013534,0.013534,0.013534,0.0137574,0.0137574,0.0137574,0.0137574,0.0137265
SPigua1,0.500625,0.75,0.0137246,0.0137246,0.0137246,0.0137246,0.0137246,0.0133732,0.0133732,0.0133732,0.0133732,0.0133732
SPigua1,16.02,0.7999999999999999,0.00482525,0.0046492,0.00486342,0.00493212,0.00495651,0.0055448,0.00500433,0.00497548,0.00530447,0.00516789
SPigua1,8.01,0.7999999999999999,0.00468156,0.00410647,0.00460162,0.00473724,0.00495083,0.00466326,0.00493467,0.00493423,0.00492425,0.00515569
SPigua1,4.005,0.7999999999999999,0.00515753,0.00473365,0.00530229,0.00509867,0.00506706,0.00469035,0.00465606,0.00494775,0.00483481,0.00512525
SPigua1,2.0025,0.7999999999999999,0.00489471,0.00510337,0.00509476,0.00509476,0.00499538,0.00503986,0.00503986,0.00484349,0.00490606,0.00490606
SPigua1,1.00125,0.7999999999999999,0.00484046,0.00484046,0.00484046,0.0050928,0.0050928,0.0050928,0.00491408,0.00491408,0.00491408,0.00457708
SPigua1,0.500625,0.7999999999999999,0.00504749,0.00504749,0.00504749,0.0059621,0.0059621,0.0059621,0.0059621,0.0059621,0.00545772,0.00545772
SPigua1,16.02,0.85,0.0051911,0.00498541,0.00492958,0.00479618,0.00506095,0.00484418,0.0052285,0.00488956,0.00479108,0.00472538
SPigua1,8.01,0.85,0.00530551,0.00518516,0.00503758,0.00507306,0.00509943,0.00475802,0.00509042,0.00456068,0.004995,0.00505319
SPigua1,4.005,0.85,0.00525761,0.00525011,0.00497233,0.00486069,0.00477759,0.00507107,0.00503618,0.00459837,0.00554933,0.0048648
SPigua1,2.0025,0.85,0.00486234,0.00478526,0.00478526,0.00463577,0.00513,0.00513,0.00490278,0.00479037,0.00479037,0.00504626
SPigua1,1.00125,0.85,0.00508272,0.00534958,0.00534958,0.00534958,0.00479591,0.00479591,0.00479591,0.00507151,0.00507151,0.00507151
SPigua1,0.500625,0.85,0.0054924,0.00521558,0.00521558,0.00521558,0.00521558,0.0051778,0.0051778,0.0051778,0.0051778,0.00574042
SPigua1,16.02,0.8999999999999999,0.00498782,0.00483153,0.0055873,0.00522056,0.00497944,0.00528532,0.00490085,0.00530056,0.0049102700000000004,0.00463508
SPigua1,8.01,0.8999999999999999,0.00520902,0.00511371,0.00500637,0.00535985,0.00503474,0.00506108,0.00462123,0.00491175,0.00462091,0.00507126
SPigua1,4.005,0.8999999999999999,0.0050708,0.00519018,0.00483837,0.0050271100000000004,0.00491056,0.00507211,0.00535619,0.00457014,0.00506351,0.00505424
SPigua1,2.0025,0.8999999999999999,0.00505978,0.00505978,0.0050996,0.0050996,0.00511074,0.00536902,0.00536902,0.00485077,0.00488878,0.00488878
SPigua1,1.00125,0.8999999999999999,0.00517967,0.00517967,0.00517967,0.00484847,0.00484847,0.00484847,0.00521376,0.00521376,0.00521376,0.00530612
SPigua1,0.500625,0.8999999999999999,0.00560796,0.00560796,0.00560796,0.00535834,0.00535834,0.00535834,0.00535834,0.00549026,0.00549026,0.00549026
SPigua1,16.02,0.95,0.00464357,0.00536967,0.0050875,0.00498762,0.00440473,0.00483905,0.00488394,0.00474293,0.00517702,0.00472133
SPigua1,8.01,0.95,0.00476347,0.00494661,0.00469239,0.00506484,0.00510211,0.0051563,0.00535182,0.00533124,0.00453331,0.00516197
SPigua1,4.005,0.95,0.00430695,0.0054020200000000004,0.00519909,0.00475432,0.00454795,0.00510061,0.00473804,0.00477731,0.00521277,0.00490872
SPigua1,2.0025,0.95,0.00517756,0.00517756,0.00481188,0.00476233,0.00476233,0.00467099,0.00478215,0.00478215,0.00508326,0.00508326
SPigua1,1.00125,0.95,0.00500483,0.00500483,0.00502144,0.00502144,0.00502144,0.00502144,0.00527572,0.00527572,0.00527572,0.00487101
SPigua1,0.500625,0.95,0.00523994,0.00523994,0.00523994,0.00577756,0.00577756,0.00577756,0.00577756,0.00544341,0.00544341,0.00544341
SPigua1,16.02,0.99,0.00518277,0.00496092,0.00485956,0.00489494,0.0050793,0.0052251,0.00512799,0.00514542,0.00494802,0.00476193
SPigua1,8.01,0.99,0.00487432,0.00502589,0.00515741,0.00502286,0.00504998,0.00482633,0.0051051,0.00545985,0.00490891,0.00468283
SPigua1,4.005,0.99,0.0053674,0.00514178,0.00463397,0.00516052,0.00495022,0.00511413,0.00506978,0.00473156,0.00494908,0.00493423
SPigua1,2.0025,0.99,0.00481494,0.00492991,0.00492991,0.0051401,0.0053838,0.00504035,0.00504035,0.00459907,0.00502939,0.00502939
SPigua1,1.00125,0.99,0.00500192,0.00500192,0.00500192,0.00518914,0.00518914,0.00518914,0.00487725,0.00487725,0.00487725,0.00514112
SPigua1,0.500625,0.99,0.0055058,0.0055058,0.0055058,0.00562452,0.00562452,0.00562452,0.00562452,0.00569869,0.00569869,0.00569869
SPjabo1,16.02,0.09999999999999988,8.90989e-4,0.00100862,0.00103856,9.16452e-4,0.00100463,8.96728e-4,9.23392e-4,0.00106809,0.0010727,9.41885e-4
SPjabo1,8.01,0.09999999999999988,0.0014844,0.00135098,0.0013982,0.00123,0.00140013,0.00143995,0.00129527,0.00139153,0.00147557,0.001593
SPjabo1,4.005,0.09999999999999988,0.00185522,0.00193369,0.00212582,0.00200896,0.00209248,0.00198654,0.00197967,0.00195649,0.00193482,0.00203438
SPjabo1,2.0025,0.09999999999999988,0.00306627,0.00306627,0.00300607,0.00300607,0.00275761,0.00275761,0.00275761,0.00293972,0.00293972,0.003027
SPjabo1,1.00125,0.09999999999999988,0.00436383,0.00436383,0.00428336,0.00428336,0.00428336,0.00428336,0.00428336,0.0043218,0.0043218,0.0043218
SPjabo1,0.500625,0.09999999999999988,0.00597982,0.00597982,0.00590192,0.00590192,0.00590192,0.00590192,0.00590192,0.00590192,0.00593688,0.00593688
SPjabo1,16.02,0.1499999999999999,0.00103503,0.00115893,0.00130347,9.85651e-4,0.00116218,9.7193e-4,0.00109072,0.0011057,0.00111617,0.00103245
SPjabo1,8.01,0.1499999999999999,0.00153793,0.00141403,0.00162003,0.00167149,0.00155417,0.00149824,0.0017735,0.00156814,0.00146161,0.00143276
SPjabo1,4.005,0.1499999999999999,0.00219285,0.00202633,0.00195558,0.00214219,0.00226635,0.00201575,0.00191894,0.00214701,0.00209763,0.00191966
SPjabo1,2.0025,0.1499999999999999,0.00307355,0.00307355,0.00322032,0.00322032,0.00292379,0.00292379,0.00299269,0.00299269,0.00296789,0.00296789
SPjabo1,1.00125,0.1499999999999999,0.00431526,0.00399129,0.00399129,0.00399129,0.00399129,0.00399129,0.00421716,0.00421716,0.00421716,0.00421716
SPjabo1,0.500625,0.1499999999999999,0.00597382,0.00593771,0.00593771,0.00593771,0.00593771,0.00593771,0.00593771,0.00600428,0.00600428,0.00600428
SPjabo1,16.02,0.19999999999999996,0.00138691,0.00136234,0.0016779,0.00139513,0.00143502,0.00127065,0.00146224,0.00130493,0.00143128,0.00170657
SPjabo1,8.01,0.19999999999999996,0.00170967,0.00176715,0.00169567,0.00167151,0.00151431,0.00164716,0.00171362,0.0017567,0.0017658,0.00206997
SPjabo1,4.005,0.19999999999999996,0.00223199,0.00239069,0.00236381,0.00221724,0.00214077,0.00249773,0.00230164,0.00251906,0.0023842,0.00235341
SPjabo1,2.0025,0.19999999999999996,0.00314835,0.00302754,0.00302754,0.00304936,0.00304936,0.00304936,0.00302753,0.00302753,0.00328552,0.00328552
SPjabo1,1.00125,0.19999999999999996,0.00430883,0.00430883,0.00430883,0.00430883,0.00430883,0.00433075,0.00433075,0.00433075,0.00433075,0.00433075
SPjabo1,0.500625,0.19999999999999996,0.00590758,0.00590758,0.00590758,0.00590758,0.00590758,0.00590758,0.00606921,0.00606921,0.00606921,0.00606921
SPjabo1,16.02,0.2499999999999999,0.00217807,0.0022036,0.00201695,0.00183696,0.00232806,0.00233528,0.00194662,0.00215684,0.00197947,0.00248515
SPjabo1,8.01,0.2499999999999999,0.00228054,0.00207568,0.00218788,0.00204913,0.0023253,0.00222034,0.00213261,0.00221142,0.00201145,0.00241426
SPjabo1,4.005,0.2499999999999999,0.0025721,0.00234036,0.00264274,0.00215656,0.00245844,0.00261221,0.00262732,0.0028336,0.00255681,0.00246122
SPjabo1,2.0025,0.2499999999999999,0.00324587,0.00308466,0.00308466,0.00327217,0.00327217,0.00336247,0.00336247,0.00335512,0.00335512,0.00335512
SPjabo1,1.00125,0.2499999999999999,0.00409639,0.00409639,0.00409639,0.00409639,0.00413485,0.00413485,0.00413485,0.00413485,0.00413485,0.00472062
SPjabo1,0.500625,0.2499999999999999,0.00590519,0.00590519,0.00590519,0.00590519,0.00590519,0.00590519,0.00539051,0.00539051,0.00539051,0.00539051
SPjabo1,16.02,0.29999999999999993,0.00187864,0.00205845,0.00189005,0.00180721,0.00174718,0.00222966,0.00204845,0.00183737,0.00247525,0.00193772
SPjabo1,8.01,0.29999999999999993,0.00220021,0.00196524,0.00216115,0.00232731,0.00188512,0.00223949,0.00259183,0.00207504,0.00223457,0.00230695
SPjabo1,4.005,0.29999999999999993,0.00233287,0.00269086,0.00229889,0.00253623,0.0023244,0.0023903,0.00256039,0.00256834,0.00270887,0.00256836
SPjabo1,2.0025,0.29999999999999993,0.00303584,0.00320078,0.00320078,0.00320078,0.00298643,0.00298643,0.00318113,0.00318113,0.0031519,0.0031519
SPjabo1,1.00125,0.29999999999999993,0.00432128,0.00445068,0.00445068,0.00445068,0.00445068,0.00445068,0.00402908,0.00402908,0.00402908,0.00402908
SPjabo1,0.500625,0.29999999999999993,0.00593103,0.00593103,0.00593103,0.00593103,0.00593103,0.00593103,0.00593103,0.0060935,0.0060935,0.0060935
SPjabo1,16.02,0.34999999999999987,0.00303473,0.00346478,0.00292956,0.00310225,0.0030023,0.003402,0.0034709,0.00287715,0.00258594,0.00274595
SPjabo1,8.01,0.34999999999999987,0.0027725,0.00309122,0.00247984,0.00295658,0.002886,0.00265492,0.00306214,0.00261941,0.00239639,0.00286202
SPjabo1,4.005,0.34999999999999987,0.00294469,0.00299163,0.00292102,0.00330685,0.00324301,0.00319213,0.003165,0.00303156,0.00306652,0.00345702
SPjabo1,2.0025,0.34999999999999987,0.0030808,0.0030808,0.00308748,0.00308748,0.00323313,0.00323313,0.00334012,0.00334012,0.00334012,0.00340747
SPjabo1,1.00125,0.34999999999999987,0.00409636,0.00409636,0.00429109,0.00429109,0.00429109,0.00429109,0.00429109,0.00401557,0.00401557,0.00401557
SPjabo1,0.500625,0.34999999999999987,0.0054028,0.0054028,0.0054028,0.00517854,0.00517854,0.00517854,0.00517854,0.00517854,0.00517854,0.00520556
SPjabo1,16.02,0.3999999999999999,0.00316471,0.00330784,0.00287263,0.00236635,0.00308473,0.00283075,0.0025975,0.0031897,0.00300314,0.00287469
SPjabo1,8.01,0.3999999999999999,0.00249296,0.0031558,0.00262958,0.0027849,0.00344935,0.00299523,0.00324264,0.00299069,0.00305557,0.00274828
SPjabo1,4.005,0.3999999999999999,0.00285914,0.00295655,0.00285017,0.00280921,0.00280769,0.00274219,0.00339715,0.00320054,0.00272974,0.00289692
SPjabo1,2.0025,0.3999999999999999,0.00339458,0.00388201,0.00388201,0.00374571,0.00374571,0.00374571,0.00369006,0.00369006,0.00359455,0.00359455
SPjabo1,1.00125,0.3999999999999999,0.00395832,0.00395832,0.00395832,0.00395832,0.00395832,0.00383719,0.00383719,0.00383719,0.00383719,0.00383719
SPjabo1,0.500625,0.3999999999999999,0.00524029,0.00524029,0.00524029,0.00524029,0.00524029,0.00524029,0.00522277,0.00522277,0.00522277,0.00522277
SPjabo1,16.02,0.45,0.00331109,0.00292492,0.00303205,0.00345077,0.00322952,0.00301694,0.00337548,0.00300492,0.00301229,0.00313167
SPjabo1,8.01,0.45,0.002763,0.00240296,0.00314247,0.00304106,0.00269044,0.00247917,0.00285533,0.00266768,0.00297425,0.00266313
SPjabo1,4.005,0.45,0.00312447,0.00302763,0.00344168,0.00271732,0.00322997,0.00327512,0.00313715,0.00254263,0.00274428,0.00341592
SPjabo1,2.0025,0.45,0.00345127,0.00345127,0.00330745,0.00330745,0.00375245,0.00375245,0.00333312,0.00333312,0.00333312,0.0036495
SPjabo1,1.00125,0.45,0.00432552,0.00432552,0.00417122,0.00417122,0.00417122,0.00417122,0.00417122,0.00423847,0.00423847,0.00423847
SPjabo1,0.500625,0.45,0.00527771,0.00527771,0.00527771,0.00507436,0.00507436,0.00507436,0.00507436,0.00507436,0.00507436,0.00540293
SPjabo1,16.02,0.05,6.49286e-4,7.06009e-4,7.45733e-4,6.99191e-4,7.2303e-4,7.83245e-4,6.82815e-4,7.12385e-4,6.65447e-4,7.61315e-4
SPjabo1,8.01,0.05,0.00119253,0.00107251,0.00114629,0.00113601,0.00115285,0.0010967,0.00117453,0.00108384,0.0010848,0.00115557
SPjabo1,4.005,0.05,0.00183722,0.00183058,0.00176544,0.00171333,0.00187401,0.00168769,0.00180278,0.00181166,0.00177933,0.00173788
SPjabo1,2.0025,0.05,0.00258097,0.00275831,0.00275831,0.00275831,0.00279085,0.00279085,0.00255069,0.00255069,0.00259808,0.00259808
SPjabo1,1.00125,0.05,0.00393167,0.00393167,0.00393167,0.00393167,0.00405578,0.00405578,0.00405578,0.00405578,0.00407412,0.00407412
SPjabo1,0.500625,0.05,0.0059809,0.0059809,0.0059809,0.00583557,0.00583557,0.00583557,0.00583557,0.00583557,0.00583557,0.00603579
SPjabo1,16.02,0.49999999999999994,0.0030884,0.00325973,0.00302414,0.00291341,0.00287756,0.0024523,0.00273765,0.00255675,0.00289208,0.00339408
SPjabo1,8.01,0.49999999999999994,0.00343255,0.00261349,0.00347215,0.00313017,0.00325046,0.00278041,0.00333766,0.00308511,0.00332089,0.00316711
SPjabo1,4.005,0.49999999999999994,0.002896,0.00267743,0.0024382,0.00313241,0.00346323,0.00258986,0.00261367,0.00300917,0.0030812,0.00281161
SPjabo1,2.0025,0.49999999999999994,0.00323738,0.00303184,0.00303184,0.00354495,0.00354495,0.00363365,0.00363365,0.00363365,0.00332166,0.00332166
SPjabo1,1.00125,0.49999999999999994,0.00402948,0.00402948,0.00402948,0.00402948,0.00402948,0.00401002,0.00401002,0.00401002,0.00401002,0.00401002
SPjabo1,0.500625,0.49999999999999994,0.0053507,0.0053507,0.0053507,0.0053507,0.0053507,0.0053507,0.00571371,0.00571371,0.00571371,0.00571371
SPjabo1,16.02,0.5499999999999999,0.00350503,0.00375315,0.00352797,0.00366292,0.00383966,0.00300623,0.00376434,0.00329876,0.00403342,0.0038
SPjabo1,8.01,0.5499999999999999,0.00384255,0.00433817,0.00392948,0.00371365,0.00356533,0.00421357,0.00394667,0.004059,0.00406572,0.00351369
SPjabo1,4.005,0.5499999999999999,0.00349393,0.00364754,0.00343938,0.00398647,0.00373138,0.00442289,0.00361626,0.00389013,0.00364116,0.00370457
SPjabo1,2.0025,0.5499999999999999,0.00370491,0.00402285,0.00402285,0.00407771,0.00407771,0.00407771,0.00328279,0.00328279,0.0039995,0.0039995
SPjabo1,1.00125,0.5499999999999999,0.00403196,0.00452819,0.00452819,0.00452819,0.00452819,0.00409222,0.00409222,0.00409222,0.00409222,0.00409222
SPjabo1,0.500625,0.5499999999999999,0.00419139,0.00419139,0.00419139,0.00419139,0.00419139,0.00419139,0.00419139,0.00401731,0.00401731,0.00401731
SPjabo1,16.02,0.5999999999999999,0.00340084,0.00376667,0.00342594,0.00355041,0.00350226,0.00359278,0.00375602,0.00373138,0.00380838,0.0040116
SPjabo1,8.01,0.5999999999999999,0.00359817,0.00355166,0.00336808,0.00350788,0.00358214,0.00357004,0.00422078,0.00356336,0.00374212,0.00402823
SPjabo1,4.005,0.5999999999999999,0.00346323,0.00422221,0.0038429,0.00323068,0.00352121,0.0035703,0.00395896,0.0032107,0.0039447,0.00409863
SPjabo1,2.0025,0.5999999999999999,0.00409904,0.00363652,0.00363652,0.00404605,0.00404605,0.00369568,0.00369568,0.00369568,0.00351339,0.00351339
SPjabo1,1.00125,0.5999999999999999,0.00376957,0.00376957,0.00376957,0.00376957,0.00376957,0.00384718,0.00384718,0.00384718,0.00384718,0.00372359
SPjabo1,0.500625,0.5999999999999999,0.00419461,0.00419461,0.00419461,0.00419461,0.00419461,0.00419461,0.00394641,0.00394641,0.00394641,0.00394641
SPjabo1,16.02,0.6499999999999999,0.00414202,0.0040672,0.00417577,0.00399656,0.00376675,0.00403945,0.00387458,0.00366373,0.0036823,0.00303437
SPjabo1,8.01,0.6499999999999999,0.0039253,0.00418262,0.00408689,0.00320025,0.00386252,0.0036422,0.00381206,0.00397197,0.00373568,0.00323817
SPjabo1,4.005,0.6499999999999999,0.00416808,0.00392495,0.00389237,0.00382085,0.00362324,0.00399841,0.00355856,0.00374639,0.00368458,0.00398633
SPjabo1,2.0025,0.6499999999999999,0.00398663,0.00342862,0.00342862,0.00388673,0.00388673,0.00351596,0.00351596,0.00382505,0.00382505,0.00347803
SPjabo1,1.00125,0.6499999999999999,0.00356873,0.00356873,0.00356873,0.00356873,0.003537,0.003537,0.003537,0.003537,0.003537,0.00379911
SPjabo1,0.500625,0.6499999999999999,0.00413671,0.00413671,0.00413671,0.00413671,0.00413671,0.00427617,0.00427617,0.00427617,0.00427617,0.00427617
SPjabo1,16.02,0.7,0.00332256,0.00373121,0.00375833,0.00332875,0.00406435,0.00368194,0.00361835,0.00362324,0.00380927,0.00339387
SPjabo1,8.01,0.7,0.00383942,0.00357218,0.00375315,0.00339248,0.0034226,0.00346324,0.00369995,0.00411276,0.00376211,0.00361693
SPjabo1,4.005,0.7,0.00383763,0.00366292,0.00341268,0.00362314,0.00364069,0.00423471,0.00400101,0.00422304,0.00375416,0.00378058
SPjabo1,2.0025,0.7,0.00384595,0.00384595,0.00358145,0.00358145,0.00358145,0.00322979,0.00322979,0.00403551,0.00403551,0.00428429
SPjabo1,1.00125,0.7,0.004287,0.004287,0.004287,0.00389923,0.00389923,0.00389923,0.00389923,0.00389923,0.0030464,0.0030464
SPjabo1,0.500625,0.7,0.00361009,0.00361009,0.00361009,0.00388932,0.00388932,0.00388932,0.00388932,0.00388932,0.00388932,0.00388932
SPjabo1,16.02,0.75,0.00376242,0.00365705,0.00358225,0.00385754,0.00348084,0.00345955,0.00355219,0.00335129,0.00343242,0.00387071
SPjabo1,8.01,0.75,0.0043222,0.00369194,0.00367812,0.00374386,0.00319264,0.00404598,0.00332095,0.0033831,0.00405526,0.00400145
SPjabo1,4.005,0.75,0.00385572,0.00413643,0.00413952,0.00300383,0.00389886,0.00437993,0.00383952,0.00376909,0.00364178,0.00374417
SPjabo1,2.0025,0.75,0.0040197,0.0040197,0.00377309,0.00377309,0.00397751,0.00397751,0.00322509,0.00322509,0.00376624,0.00376624
SPjabo1,1.00125,0.75,0.00379207,0.003835,0.003835,0.003835,0.003835,0.003835,0.00340811,0.00340811,0.00340811,0.00340811
SPjabo1,0.500625,0.75,0.00377847,0.00434543,0.00434543,0.00434543,0.00434543,0.00434543,0.00434543,0.00434543,0.00413244,0.00413244
SPjabo1,16.02,0.7999999999999999,0.00385027,0.00396943,0.00426526,0.00347158,0.00372546,0.00374045,0.00337557,0.00389886,0.00371038,0.0035703
SPjabo1,8.01,0.7999999999999999,0.00345243,0.00343544,0.0040672,0.00423264,0.00424547,0.00355594,0.00349667,0.00341138,0.00378275,0.00366584
SPjabo1,4.005,0.7999999999999999,0.00423732,0.00399656,0.00371141,0.0033403,0.00350514,0.00414646,0.00379973,0.00349483,0.00390186,0.00394711
SPjabo1,2.0025,0.7999999999999999,0.00390732,0.00390732,0.00380359,0.00380359,0.00364115,0.00364115,0.00334944,0.00334944,0.00334944,0.00381409
SPjabo1,1.00125,0.7999999999999999,0.00384315,0.00384315,0.00454626,0.00454626,0.00454626,0.00454626,0.00454626,0.0033948200000000002,0.0033948200000000002,0.0033948200000000002
SPjabo1,0.500625,0.7999999999999999,0.00379921,0.00379921,0.00380435,0.00380435,0.00380435,0.00380435,0.00380435,0.00380435,0.00380435,0.00374243
SPjabo1,16.02,0.85,0.00381931,0.00365984,0.0034255,0.00367857,0.00375381,0.00312139,0.00381525,0.00393344,0.00426208,0.00357975
SPjabo1,8.01,0.85,0.00380507,0.00445458,0.00406936,0.00369446,0.00381319,0.00361463,0.00353734,0.00353929,0.0045176,0.00408083
SPjabo1,4.005,0.85,0.00400289,0.00368082,0.00421012,0.00356046,0.00391318,0.0038093,0.00373757,0.00351569,0.00339769,0.0037274
SPjabo1,2.0025,0.85,0.00389401,0.00389401,0.00379475,0.00379475,0.00385967,0.00385967,0.00369558,0.00369558,0.00452109,0.00452109
SPjabo1,1.00125,0.85,0.00453356,0.00453356,0.00341009,0.00341009,0.00341009,0.00341009,0.0034036,0.0034036,0.0034036,0.0034036
SPjabo1,0.500625,0.85,0.0037942,0.0037942,0.00426487,0.00426487,0.00426487,0.00426487,0.00426487,0.00426487,0.00426487,0.00413837
SPjabo1,16.02,0.8999999999999999,0.00141549,0.00135362,0.00146325,0.00126669,0.00126087,0.0014029,0.00136832,0.00129432,0.0013777,0.00143127
SPjabo1,8.01,0.8999999999999999,0.00125396,0.00120441,0.00133568,0.00144538,0.00158014,0.00116311,0.00136267,0.00142678,0.00127525,0.00124578
SPjabo1,4.005,0.8999999999999999,0.00142717,0.00145015,0.00144688,0.00117589,0.00126003,0.00126723,0.00140021,0.0012823,0.00127099,0.00129066
SPjabo1,2.0025,0.8999999999999999,0.00146671,0.00146671,0.0014921,0.0014921,0.00162583,0.00141814,0.00141814,0.00148288,0.00148288,0.00134818
SPjabo1,1.00125,0.8999999999999999,0.00163325,0.00163325,0.00163325,0.00164922,0.00164922,0.00164922,0.00171647,0.00171647,0.00171647,0.00171647
SPjabo1,0.500625,0.8999999999999999,0.00214574,0.00214574,0.00214574,0.00214574,0.00214574,0.00199144,0.00199144,0.00199144,0.00199144,0.00199144
SPjabo1,16.02,0.95,0.00107485,0.00142434,0.00115425,0.00117726,0.00133081,0.00120712,0.00140976,0.00114901,0.00133176,0.00141557
SPjabo1,8.01,0.95,0.00124606,0.00124952,0.00132806,0.00139168,0.00122495,0.00125939,0.00153169,0.00132986,0.00141688,0.0014673
SPjabo1,4.005,0.95,0.00130062,0.00123244,0.00139009,0.00125898,0.00112668,0.00129331,0.00135685,0.00122977,0.00132382,0.0013555
SPjabo1,2.0025,0.95,0.00153902,0.00153902,0.00144504,0.00144504,0.00155747,0.00155747,0.00150572,0.00150572,0.00142889,0.00142889
SPjabo1,1.00125,0.95,0.00178313,0.00178313,0.00178313,0.00178313,0.00185371,0.00185371,0.00185371,0.00185371,0.00164595,0.00164595
SPjabo1,0.500625,0.95,0.00213118,0.00213118,0.00226672,0.00226672,0.00226672,0.00226672,0.00229693,0.00229693,0.00229693,0.00229693
SPjabo1,16.02,0.99,0.00139308,0.00141188,0.00110888,0.00132432,0.00128175,0.00124712,0.00141894,0.00125709,0.00141489,0.00126176
SPjabo1,8.01,0.99,0.00119559,0.00151877,0.00143449,0.0013088,0.00118296,0.00132519,0.00127571,0.00133302,0.00134668,0.00146882
SPjabo1,4.005,0.99,0.00116581,0.00121894,0.00127119,0.00139814,0.00131553,0.00128315,0.00122019,0.00140763,0.00140796,0.00133913
SPjabo1,2.0025,0.99,0.00139584,0.00139584,0.00142075,0.00142075,0.0014869,0.0014869,0.00148935,0.00148935,0.00149297,0.00149297
SPjabo1,1.00125,0.99,0.00177938,0.00177938,0.00177938,0.00177938,0.00185103,0.00185103,0.00185103,0.00185103,0.00171175,0.00171175
