taxaU,SiteCode,k,land_type,nCongKS,Smed,Ssd,Smin,Smax
non_frag,RScach4,0.09999999999999988,contemp,72,63.06,8.051375439305167,49,82
non_frag,RScach4,0.09999999999999988,ideal,15,97.33,9.51559591704932,75,125
non_frag,RScach4,0.09999999999999988,non_frag,6,56.19,7.130380300679848,40,77
non_frag,RScach4,0.1499999999999999,contemp,96,57.82,6.738072139834669,39,71
non_frag,RScach4,0.1499999999999999,ideal,93,86.58,7.503776826816391,68,107
non_frag,RScach4,0.1499999999999999,non_frag,47,56.67,6.999357834902435,40,79
non_frag,RScach4,0.19999999999999996,contemp,96,56.74,6.812970398920405,38,73
non_frag,RScach4,0.19999999999999996,ideal,98,81.31,7.28870026240286,58,106
non_frag,RScach4,0.19999999999999996,non_frag,81,54.22,6.635655144137555,39,71
non_frag,RScach4,0.2499999999999999,contemp,100,55.57,6.088994874842529,43,76
non_frag,RScach4,0.2499999999999999,ideal,100,72.98,5.6514590946931484,60,88
non_frag,RScach4,0.2499999999999999,non_frag,95,55.27,6.906087199278648,41,71
non_frag,RScach4,0.29999999999999993,contemp,99,53.79,6.837648305041313,38,77
non_frag,RScach4,0.29999999999999993,ideal,100,71.99,6.548181951403524,59,89
non_frag,RScach4,0.29999999999999993,non_frag,97,54.12,6.694306339997997,41,75
non_frag,RScach4,0.34999999999999987,contemp,99,53.93,6.236508671046678,37,74
non_frag,RScach4,0.34999999999999987,ideal,100,72.15,7.092996973114119,57,91
non_frag,RScach4,0.34999999999999987,non_frag,95,55.11,7.810760513418639,40,78
non_frag,RScach4,0.3999999999999999,contemp,98,52.62,5.972631181675562,37,71
non_frag,RScach4,0.3999999999999999,ideal,100,63.81,6.40027619353535,47,79
non_frag,RScach4,0.3999999999999999,non_frag,100,54.75,6.524816650545234,41,68
non_frag,RScach4,0.45,contemp,99,53.06,5.654746821579337,39,70
non_frag,RScach4,0.45,ideal,100,64.57,5.433258969559893,52,76
non_frag,RScach4,0.45,non_frag,100,56.59,6.990751466087609,36,75
non_frag,RScach4,0.49999999999999994,contemp,99,54.78,5.050412524404979,43,69
non_frag,RScach4,0.49999999999999994,ideal,100,65.4,7.109532653097146,48,82
non_frag,RScach4,0.49999999999999994,non_frag,100,57.91,6.831440979660576,41,76
non_frag,RScach4,0.5499999999999999,contemp,98,53.06,6.836946568742394,34,72
non_frag,RScach4,0.5499999999999999,ideal,100,63.79,5.756498304288184,52,81
non_frag,RScach4,0.5499999999999999,non_frag,99,56.34,6.035618184468503,41,71
non_frag,RScach4,0.5999999999999999,contemp,96,51.93,4.969106579861233,42,65
non_frag,RScach4,0.5999999999999999,ideal,94,54,6.124961348053677,39,67
non_frag,RScach4,0.5999999999999999,non_frag,98,56.79,6.297819086995533,43,77
non_frag,RScach4,0.6499999999999999,contemp,97,52.25,5.779404394184158,38,71
non_frag,RScach4,0.6499999999999999,ideal,96,54.54,5.938098188899381,35,72
non_frag,RScach4,0.6499999999999999,non_frag,96,53.95,6.168304450817891,40,69
non_frag,RScach4,0.7,contemp,98,50.67,5.374941860150675,38,64
non_frag,RScach4,0.7,ideal,99,54.73,5.769748694700662,44,69
non_frag,RScach4,0.7,non_frag,97,55.78,6.503425670717354,41,71
non_frag,RScach4,0.75,contemp,99,52.28,5.9307110310091264,36,71
non_frag,RScach4,0.75,ideal,100,54.87,5.211981146814278,43,72
non_frag,RScach4,0.75,non_frag,99,56.43,5.270951459929155,41,68
non_frag,RScach4,0.7999999999999999,contemp,94,49.73,4.935656701058844,39,63
non_frag,RScach4,0.7999999999999999,ideal,99,52.61,5.7470150354929315,40,65
non_frag,RScach4,0.7999999999999999,non_frag,98,54.31,6.088065822126552,38,67
non_frag,RScach4,0.85,contemp,97,51.53,5.703897303111658,34,66
non_frag,RScach4,0.85,ideal,95,55.6,5.957763799862285,45,71
non_frag,RScach4,0.85,non_frag,98,56.07,5.1956761355044545,44,69
non_frag,RScach4,0.8999999999999999,contemp,100,44.47,5.983909400815801,32,63
non_frag,RScach4,0.8999999999999999,ideal,100,64.7,5.886982729426481,52,84
non_frag,RScach4,0.8999999999999999,non_frag,99,56.81,6.088065822126552,41,72
non_frag,RScach4,0.95,contemp,99,42.49,5.661307626370787,27,58
non_frag,RScach4,0.95,ideal,100,62.78,5.70411866084233,49,79
non_frag,RScach4,0.95,non_frag,100,54.95,6.186291459364166,42,68
non_frag,RScach4,0.99,contemp,100,43.9,5.145361743818162,32,55
non_frag,RScach4,0.99,ideal,100,63.64,6.328578757581286,47,78
non_frag,RScach4,0.99,non_frag,100,54.95,6.312365610130611,39,75
non_frag,RScama,0.05,contemp,44,39.59,5.7191773795704135,28,53
non_frag,RScama,0.05,ideal,35,79.63,7.7728548633866,63,95
non_frag,RScama,0.05,non_frag,27,71.2,8.061631285906035,47,86
non_frag,RScama,0.09999999999999988,contemp,66,37.31,5.560857066418028,23,50
non_frag,RScama,0.09999999999999988,ideal,99,75.9,7.772653434583418,57,96
non_frag,RScama,0.09999999999999988,non_frag,98,69.11,6.93096550476792,53,88
non_frag,RScama,0.1499999999999999,contemp,73,38.39,5.380276362546234,29,56
non_frag,RScama,0.1499999999999999,ideal,100,73.73,7.3386413296778965,58,97
non_frag,RScama,0.1499999999999999,non_frag,99,70.34,8.029264655564102,49,86
non_frag,RScama,0.19999999999999996,contemp,68,38.66,5.3790089583247,27,52
non_frag,RScama,0.19999999999999996,ideal,100,74.29,7.151032983232054,57,99
non_frag,RScama,0.19999999999999996,non_frag,100,71.83,7.404687295179584,51,94
non_frag,RScama,0.2499999999999999,contemp,89,42.08,5.507900661501594,28,55
non_frag,RScama,0.2499999999999999,ideal,100,72.56,6.184568609764863,58,88
non_frag,RScama,0.2499999999999999,non_frag,99,71.03,7.410687068570824,46,87
non_frag,RScama,0.29999999999999993,contemp,92,40.77,5.773249002113459,23,54
non_frag,RScama,0.29999999999999993,ideal,99,69.45,6.706509727665556,51,85
non_frag,RScama,0.29999999999999993,non_frag,100,67.87,6.46772093873987,54,83
non_frag,RScama,0.34999999999999987,contemp,97,41.03,6.515645506289946,24,59
non_frag,RScama,0.34999999999999987,ideal,100,69.9,6.837951137407736,56,86
non_frag,RScama,0.34999999999999987,non_frag,100,70.7,6.892390768452591,54,100
non_frag,RScama,0.3999999999999999,contemp,100,58.53,6.668870847740147,45,78
non_frag,RScama,0.3999999999999999,ideal,99,69.39,5.653094263098286,54,82
non_frag,RScama,0.3999999999999999,non_frag,99,71.18,7.813973497407181,52,88
non_frag,RScama,0.45,contemp,100,57.25,6.729064053068824,45,73
non_frag,RScama,0.45,ideal,100,68.19,7.56346214348691,49,92
non_frag,RScama,0.45,non_frag,100,68.76,6.5952538796754245,54,83
non_frag,RScama,0.49999999999999994,contemp,100,56.5,7.699534289996265,41,86
non_frag,RScama,0.49999999999999994,ideal,100,67.91,6.628824415483724,52,84
non_frag,RScama,0.49999999999999994,non_frag,100,69.73,5.834164442957942,58,82
non_frag,RScama,0.5499999999999999,contemp,100,57.2,7.234876249351771,39,76
non_frag,RScama,0.5499999999999999,ideal,99,67.58,6.530704480383491,52,83
non_frag,RScama,0.5499999999999999,non_frag,100,69.01,6.509503542025026,51,85
non_frag,RScama,0.5999999999999999,contemp,100,57.34,6.864077181643251,41,81
non_frag,RScama,0.5999999999999999,ideal,100,68.75,6.478207446290348,52,85
non_frag,RScama,0.5999999999999999,non_frag,99,69.81,6.157355788244683,55,83
non_frag,RScama,0.6499999999999999,contemp,100,55.62,7.155953938342306,37,77
non_frag,RScama,0.6499999999999999,ideal,100,67.79,7.027068874694269,51,82
non_frag,RScama,0.6499999999999999,non_frag,100,68.04,6.661998365522332,53,87
non_frag,RScama,0.7,contemp,100,58.12,6.299398720705353,40,74
non_frag,RScama,0.7,ideal,100,69.51,7.925785816439958,52,89
non_frag,RScama,0.7,non_frag,100,71.05,6.506213036844711,56,93
non_frag,RScama,0.75,contemp,99,68.13,6.545343012517766,51,86
non_frag,RScama,0.75,ideal,100,69.98,6.846041398376351,57,91
non_frag,RScama,0.75,non_frag,100,68.19,6.905853175445311,52,87
non_frag,RScama,0.7999999999999999,contemp,100,69.86,6.888755293588929,56,89
non_frag,RScama,0.7999999999999999,ideal,100,70.26,6.614370642011149,53,89
non_frag,RScama,0.7999999999999999,non_frag,100,69.51,7.636296897255259,52,87
non_frag,RScama,0.85,contemp,100,68.23,5.906433746006096,51,84
non_frag,RScama,0.85,ideal,97,70.28,7.059745037889116,48,88
non_frag,RScama,0.85,non_frag,100,70.28,6.515064129082737,54,89
non_frag,RScama,0.8999999999999999,contemp,100,68.59,7.149337752759363,52,86
non_frag,RScama,0.8999999999999999,ideal,100,70.96,7.140608015308138,57,92
non_frag,RScama,0.8999999999999999,non_frag,100,69.05,7.0573051199133765,50,88
non_frag,RScama,0.95,contemp,100,68.98,6.350025848988985,55,83
non_frag,RScama,0.95,ideal,100,70.71,6.724439070144126,51,86
non_frag,RScama,0.95,non_frag,100,70.21,7.19187953967051,56,91
non_frag,RScama,0.99,contemp,100,68.73,6.891445436337736,51,88
non_frag,RScama,0.99,ideal,100,71.72,6.430797113511786,56,85
non_frag,RScama,0.99,non_frag,100,70.95,7.791960373657354,45,93
non_frag,RScamb1,0.05,contemp,99,26.2,4.737556801183965,11,37
non_frag,RScamb1,0.05,ideal,64,58.6,7.322305758172191,43,76
non_frag,RScamb1,0.05,non_frag,64,42.84,6.5330859569740944,29,58
non_frag,RScamb1,0.09999999999999988,contemp,98,27.2,4.718328757370163,18,40
non_frag,RScamb1,0.09999999999999988,ideal,97,56.7,7.412111301066244,42,77
non_frag,RScamb1,0.09999999999999988,non_frag,100,41.77,6.1247222159231205,25,56
non_frag,RScamb1,0.1499999999999999,contemp,99,27.52,4.959390643572611,14,38
non_frag,RScamb1,0.1499999999999999,ideal,99,54.5,7.270391038904707,35,75
non_frag,RScamb1,0.1499999999999999,non_frag,100,42.47,5.45959446453413,32,60
non_frag,RScamb1,0.19999999999999996,contemp,99,27.99,5.744553854730495,13,44
non_frag,RScamb1,0.19999999999999996,ideal,99,53.84,5.237240386757788,42,67
non_frag,RScamb1,0.19999999999999996,non_frag,99,42,6.817979794986817,28,59
non_frag,RScamb1,0.2499999999999999,contemp,97,28.27,5.012821943614578,14,42
non_frag,RScamb1,0.2499999999999999,ideal,92,51.3,6.067798762169179,34,64
non_frag,RScamb1,0.2499999999999999,non_frag,99,42.22,5.650744118336017,31,55
non_frag,RScamb1,0.29999999999999993,contemp,99,28.77,5.112581035884404,18,46
non_frag,RScamb1,0.29999999999999993,ideal,96,52.68,5.4548282754960775,41,65
non_frag,RScamb1,0.29999999999999993,non_frag,98,43.35,5.997263685813032,29,61
non_frag,RScamb1,0.34999999999999987,contemp,96,32.06,4.823804609340112,22,45
non_frag,RScamb1,0.34999999999999987,ideal,82,48.12,6.610796189766121,33,64
non_frag,RScamb1,0.34999999999999987,non_frag,94,44.4,5.429065064515941,32,59
non_frag,RScamb1,0.3999999999999999,contemp,97,30.85,4.723410426863842,19,43
non_frag,RScamb1,0.3999999999999999,ideal,81,47.86,5.699583539632744,34,65
non_frag,RScamb1,0.3999999999999999,non_frag,89,43.1,5.090097337879788,32,56
non_frag,RScamb1,0.45,contemp,99,31.43,6.151709953625525,17,48
non_frag,RScamb1,0.45,ideal,83,46.57,5.318644545180642,32,59
non_frag,RScamb1,0.45,non_frag,93,43.33,4.925823522390685,33,57
non_frag,RScamb1,0.49999999999999994,contemp,90,31.58,5.261216973325092,22,45
non_frag,RScamb1,0.49999999999999994,ideal,83,47.08,5.837323310760115,32,64
non_frag,RScamb1,0.49999999999999994,non_frag,94,42.69,5.691913455761497,31,55
non_frag,RScamb1,0.5499999999999999,contemp,70,37.77,4.892490638362494,27,50
non_frag,RScamb1,0.5499999999999999,ideal,62,41.49,4.502513327312453,31,52
non_frag,RScamb1,0.5499999999999999,non_frag,81,42.82,4.725559129977012,29,55
non_frag,RScamb1,0.5999999999999999,contemp,67,38.99,5.030201714934432,29,58
non_frag,RScamb1,0.5999999999999999,ideal,71,42.59,4.775981574503821,29,53
non_frag,RScamb1,0.5999999999999999,non_frag,79,43.05,5.3661396315651855,29,55
non_frag,RScamb1,0.6499999999999999,contemp,79,38.87,4.785616074459088,28,53
non_frag,RScamb1,0.6499999999999999,ideal,76,41.84,5.50980760081328,30,57
non_frag,RScamb1,0.6499999999999999,non_frag,83,41.42,4.811979999454644,33,56
non_frag,RScamb1,0.7,contemp,74,39.93,5.197619890416433,23,56
non_frag,RScamb1,0.7,ideal,69,42.16,5.292876859945398,29,52
non_frag,RScamb1,0.7,non_frag,82,43.41,4.878514014523171,30,58
non_frag,RScamb1,0.75,contemp,73,39.9,4.719399037242694,28,54
non_frag,RScamb1,0.75,ideal,74,42.15,4.697678343414097,27,53
non_frag,RScamb1,0.75,non_frag,76,43.34,5.314778329043337,30,59
non_frag,RScamb1,0.7999999999999999,contemp,68,37.19,5.0884996101825815,24,51
non_frag,RScamb1,0.7999999999999999,ideal,70,42.22,5.01428263094835,32,55
non_frag,RScamb1,0.7999999999999999,non_frag,73,41.99,5.018138815508911,28,54
non_frag,RScamb1,0.85,contemp,75,39.01,5.221352818238321,27,51
non_frag,RScamb1,0.85,ideal,65,40.95,5.448334005394992,23,61
non_frag,RScamb1,0.85,non_frag,79,42.23,4.3178160397978225,31,51
non_frag,RScamb1,0.8999999999999999,contemp,92,29.51,4.7193883356454425,19,43
non_frag,RScamb1,0.8999999999999999,ideal,80,47.14,5.640796562417923,36,60
non_frag,RScamb1,0.8999999999999999,non_frag,97,43.06,6.108149879422979,30,60
non_frag,RScamb1,0.95,contemp,96,28.66,4.7825862577826355,18,43
non_frag,RScamb1,0.95,ideal,75,46.32,5.722329115408384,32,63
non_frag,RScamb1,0.95,non_frag,91,41.87,5.296568357308,29,55
non_frag,RScamb1,0.99,contemp,98,29.09,4.2760668229983825,19,40
non_frag,RScamb1,0.99,ideal,85,48.23,5.032931952689609,35,60
non_frag,RScamb1,0.99,non_frag,97,43.51,5.672002835120604,28,57
non_frag,RScris,0.05,contemp,94,27.3,4.7789521695015775,16,39
non_frag,RScris,0.05,ideal,46,35.68,5.506433335727228,24,49
non_frag,RScris,0.05,non_frag,46,29.33,4.917614187075811,16,46
non_frag,RScris,0.09999999999999988,contemp,98,25.63,5.048562151541743,13,39
non_frag,RScris,0.09999999999999988,ideal,89,35.03,6.084348192640928,21,52
non_frag,RScris,0.09999999999999988,non_frag,78,30.28,5.173904998093116,14,42
non_frag,RScris,0.1499999999999999,contemp,100,26.37,4.635512894813237,16,38
non_frag,RScris,0.1499999999999999,ideal,99,33.69,4.914819889421641,21,45
non_frag,RScris,0.1499999999999999,non_frag,98,30.64,4.328715488199447,21,43
non_frag,RScris,0.19999999999999996,contemp,99,25.85,4.77868795652725,13,39
non_frag,RScris,0.19999999999999996,ideal,99,34.07,5.808831659854265,20,48
non_frag,RScris,0.19999999999999996,non_frag,99,29.91,5.354305357241578,16,43
non_frag,RScris,0.2499999999999999,contemp,100,26.56,5.031858102092701,15,41
non_frag,RScris,0.2499999999999999,ideal,100,32.43,4.671545069175008,18,43
non_frag,RScris,0.2499999999999999,non_frag,100,30.63,4.965853095863486,20,44
non_frag,RScris,0.29999999999999993,contemp,99,26.85,5.054001315089787,15,39
non_frag,RScris,0.29999999999999993,ideal,100,32.93,5.529087454617451,21,47
non_frag,RScris,0.29999999999999993,non_frag,100,30.72,4.3648735619856405,22,40
non_frag,RScris,0.34999999999999987,contemp,99,25.62,4.700698422209795,14,38
non_frag,RScris,0.34999999999999987,ideal,100,32.33,5.4142628698875,21,49
non_frag,RScris,0.34999999999999987,non_frag,100,29.13,5.116136089359673,18,40
non_frag,RScris,0.3999999999999999,contemp,98,27.41,4.34170519961962,19,37
non_frag,RScris,0.3999999999999999,ideal,99,30.12,4.314129943768172,20,42
non_frag,RScris,0.3999999999999999,non_frag,99,29.94,4.624965192334211,20,41
non_frag,RScris,0.45,contemp,98,27.23,4.345797923967426,17,40
non_frag,RScris,0.45,ideal,100,31.36,4.251012951181296,19,41
non_frag,RScris,0.45,non_frag,100,30.85,4.526855889292727,17,43
non_frag,RScris,0.49999999999999994,contemp,98,26.25,4.13991411612474,15,36
non_frag,RScris,0.49999999999999994,ideal,99,29.53,4.03132932934239,19,42
non_frag,RScris,0.49999999999999994,non_frag,100,28.85,5.168621331133329,16,41
non_frag,RScris,0.5499999999999999,contemp,99,28.05,4.544671649749892,17,42
non_frag,RScris,0.5499999999999999,ideal,99,31.23,4.359721518305007,20,42
non_frag,RScris,0.5499999999999999,non_frag,100,30.67,4.467740712116927,19,43
non_frag,RScris,0.5999999999999999,contemp,100,26.89,4.813480649134881,11,39
non_frag,RScris,0.5999999999999999,ideal,99,30.88,4.782712978461433,18,46
non_frag,RScris,0.5999999999999999,non_frag,98,29.34,4.226467828226107,18,39
non_frag,RScris,0.6499999999999999,contemp,97,28.1,4.518201125906351,16,41
non_frag,RScris,0.6499999999999999,ideal,99,30.34,4.64327470649756,19,41
non_frag,RScris,0.6499999999999999,non_frag,99,29.75,5.2153135044304815,21,44
non_frag,RScris,0.7,contemp,99,27.21,4.105416476369291,18,36
non_frag,RScris,0.7,ideal,100,31.7,4.0762926313209675,21,42
non_frag,RScris,0.7,non_frag,99,31.09,4.030427202461723,18,42
non_frag,RScris,0.75,contemp,99,29.5,4.648231987117318,19,38
non_frag,RScris,0.75,ideal,100,32.68,5.153953077321555,18,43
non_frag,RScris,0.75,non_frag,100,30.83,4.543960360475843,21,48
non_frag,RScris,0.7999999999999999,contemp,100,30.38,4.683476219107928,17,41
non_frag,RScris,0.7999999999999999,ideal,100,33.41,4.911530445098688,21,45
non_frag,RScris,0.7999999999999999,non_frag,100,29.96,4.514667454223203,19,39
non_frag,RScris,0.85,contemp,100,29.6,4.022663070879561,20,38
non_frag,RScris,0.85,ideal,100,33.17,5.565142233654777,17,46
non_frag,RScris,0.85,non_frag,100,30.17,4.9217205663602375,19,44
non_frag,RScris,0.8999999999999999,contemp,100,31.02,5.554104861098754,17,42
non_frag,RScris,0.8999999999999999,ideal,100,32.54,4.8998453902633345,22,44
non_frag,RScris,0.8999999999999999,non_frag,100,30.41,4.6970762451258175,19,41
non_frag,RScris,0.95,contemp,100,29.8,4.948216697442472,20,45
non_frag,RScris,0.95,ideal,100,33.64,5.347556791317287,20,49
non_frag,RScris,0.95,non_frag,99,30.3,4.471006485110371,18,40
non_frag,RScris,0.99,contemp,100,30.45,4.31435236896992,21,44
non_frag,RScris,0.99,ideal,99,33.46,4.808284097221789,23,47
non_frag,RScris,0.99,non_frag,100,31.41,5.208956932364898,20,46
non_frag,RSfaxi,0.05,contemp,6,72,7.782394012491052,51,91
non_frag,RSfaxi,0.05,ideal,0,91.18,8.892602759506568,72,109
non_frag,RSfaxi,0.05,non_frag,1,74.63,7.262265834469642,54,95
non_frag,RSfaxi,0.09999999999999988,contemp,68,71.71,7.474258856538584,53,92
non_frag,RSfaxi,0.09999999999999988,ideal,63,86.17,8.435201613632376,67,107
non_frag,RSfaxi,0.09999999999999988,non_frag,41,76.57,8.830908758160142,52,103
non_frag,RSfaxi,0.1499999999999999,contemp,81,70.37,7.524579252642166,56,90
non_frag,RSfaxi,0.1499999999999999,ideal,74,84.08,8.372248530385697,64,106
non_frag,RSfaxi,0.1499999999999999,non_frag,73,73.22,7.646983956852769,53,93
non_frag,RSfaxi,0.19999999999999996,contemp,90,71.47,6.467408579746121,55,90
non_frag,RSfaxi,0.19999999999999996,ideal,93,82,7.246036882672521,64,98
non_frag,RSfaxi,0.19999999999999996,non_frag,85,75.19,7.897953960848136,53,96
non_frag,RSfaxi,0.2499999999999999,contemp,99,71.45,6.695958376950874,54,97
non_frag,RSfaxi,0.2499999999999999,ideal,97,76.8,7.734221474601165,55,98
non_frag,RSfaxi,0.2499999999999999,non_frag,97,73.37,7.643119306099619,53,95
non_frag,RSfaxi,0.29999999999999993,contemp,99,71.92,7.559434536064884,55,90
non_frag,RSfaxi,0.29999999999999993,ideal,97,77.16,6.56547443414827,62,91
non_frag,RSfaxi,0.29999999999999993,non_frag,96,72.92,7.335647017933535,55,95
non_frag,RSfaxi,0.34999999999999987,contemp,98,72.12,6.166511054547668,58,92
non_frag,RSfaxi,0.34999999999999987,ideal,98,73.14,6.223156495515501,58,90
non_frag,RSfaxi,0.34999999999999987,non_frag,98,72.18,6.120639037079561,59,86
non_frag,RSfaxi,0.3999999999999999,contemp,96,75.03,7.050259684306786,59,92
non_frag,RSfaxi,0.3999999999999999,ideal,97,75.82,6.889283142840206,58,94
non_frag,RSfaxi,0.3999999999999999,non_frag,100,75.28,6.260474051821903,61,89
non_frag,RSfaxi,0.45,contemp,100,72.36,6.206090198793082,60,93
non_frag,RSfaxi,0.45,ideal,97,75.58,6.7572333110676315,62,95
non_frag,RSfaxi,0.45,non_frag,99,74.98,7.469777490499684,59,102
non_frag,RSfaxi,0.49999999999999994,contemp,98,75.43,6.069055473748311,59,89
non_frag,RSfaxi,0.49999999999999994,ideal,97,76.36,7.890052553242551,54,99
non_frag,RSfaxi,0.49999999999999994,non_frag,98,76.19,6.99017347799933,58,91
non_frag,RSfaxi,0.5499999999999999,contemp,96,75.87,6.2046821681759665,61,90
non_frag,RSfaxi,0.5499999999999999,ideal,100,74.87,7.064858259174222,59,95
non_frag,RSfaxi,0.5499999999999999,non_frag,98,75.93,7.222656552596674,61,91
non_frag,RSfaxi,0.5999999999999999,contemp,100,76.04,6.801544684923425,57,93
non_frag,RSfaxi,0.5999999999999999,ideal,99,76.16,7.370045845011805,59,95
non_frag,RSfaxi,0.5999999999999999,non_frag,97,76.18,6.181399272793901,63,97
non_frag,RSfaxi,0.6499999999999999,contemp,97,74.32,5.933775945356968,61,97
non_frag,RSfaxi,0.6499999999999999,ideal,98,73.78,6.939245730850819,59,96
non_frag,RSfaxi,0.6499999999999999,non_frag,97,74,7.358084950679364,53,95
non_frag,RSfaxi,0.7,contemp,99,73.04,7.70008526779497,56,94
non_frag,RSfaxi,0.7,ideal,98,71.42,6.057268778129715,57,88
non_frag,RSfaxi,0.7,non_frag,95,72.89,6.901756473843627,55,95
non_frag,RSfaxi,0.75,contemp,97,73.97,6.608007080486338,58,93
non_frag,RSfaxi,0.75,ideal,100,74,6.6560521559728105,60,89
non_frag,RSfaxi,0.75,non_frag,99,76.7,7.087476506650532,57,96
non_frag,RSfaxi,0.7999999999999999,contemp,96,72.59,7.058335569388935,53,89
non_frag,RSfaxi,0.7999999999999999,ideal,100,73.02,6.605752008360562,58,92
non_frag,RSfaxi,0.7999999999999999,non_frag,99,74.92,6.500473953194614,60,88
non_frag,RSfaxi,0.85,contemp,99,72.96,6.873929668749098,49,85
non_frag,RSfaxi,0.85,ideal,99,73.32,5.699335421119224,60,87
non_frag,RSfaxi,0.85,non_frag,97,74.71,7.357117079207842,47,90
non_frag,RSfaxi,0.8999999999999999,contemp,100,76.12,6.995351992212364,59,91
non_frag,RSfaxi,0.8999999999999999,ideal,98,76.01,7.720489595612418,57,92
non_frag,RSfaxi,0.8999999999999999,non_frag,97,77.21,6.251133230596406,60,96
non_frag,RSfaxi,0.95,contemp,99,76.51,6.614179747888149,61,93
non_frag,RSfaxi,0.95,ideal,100,75.79,6.034069936618235,61,90
non_frag,RSfaxi,0.95,non_frag,97,75.6,6.020168124099546,58,89
non_frag,RSfaxi,0.99,contemp,100,72.52,7.173858266249928,60,93
non_frag,RSfaxi,0.99,ideal,97,72.36,6.20283415183346,54,85
non_frag,RSfaxi,0.99,non_frag,92,73.89,7.5154991366327275,55,100
non_frag,RSgaur,0.05,contemp,77,82.22,9.431925154559494,60,107
non_frag,RSgaur,0.05,ideal,8,108.56,8.599177785454758,89,125
non_frag,RSgaur,0.05,non_frag,9,86.76,9.623330236902651,66,111
non_frag,RSgaur,0.09999999999999988,contemp,96,79.51,7.2131963802604195,62,101
non_frag,RSgaur,0.09999999999999988,ideal,75,103.78,8.779659688303655,73,124
non_frag,RSgaur,0.09999999999999988,non_frag,61,84.63,8.384274602257527,62,104
non_frag,RSgaur,0.1499999999999999,contemp,100,76.45,7.576378762411179,54,94
non_frag,RSgaur,0.1499999999999999,ideal,100,95.5,9.160190549824327,74,116
non_frag,RSgaur,0.1499999999999999,non_frag,99,85.19,7.4450105317710475,67,104
non_frag,RSgaur,0.19999999999999996,contemp,100,78.24,6.947305269314895,64,96
non_frag,RSgaur,0.19999999999999996,ideal,100,90.78,8.842710859998496,69,112
non_frag,RSgaur,0.19999999999999996,non_frag,100,85.84,7.912041711240155,61,105
non_frag,RSgaur,0.2499999999999999,contemp,100,75.14,6.614981466185661,63,91
non_frag,RSgaur,0.2499999999999999,ideal,100,89.41,8.18361876932303,65,107
non_frag,RSgaur,0.2499999999999999,non_frag,100,83.63,7.686607794985991,67,101
non_frag,RSgaur,0.29999999999999993,contemp,100,78.47,7.100227624747838,63,100
non_frag,RSgaur,0.29999999999999993,ideal,100,84.28,7.180332284593222,67,101
non_frag,RSgaur,0.29999999999999993,non_frag,98,83.43,7.037066365347355,70,101
non_frag,RSgaur,0.34999999999999987,contemp,100,78.97,6.661293289056434,60,96
non_frag,RSgaur,0.34999999999999987,ideal,98,86.35,7.102958552745482,72,104
non_frag,RSgaur,0.34999999999999987,non_frag,99,83.73,6.57029587452406,69,99
non_frag,RSgaur,0.3999999999999999,contemp,100,78.56,7.803547496834599,57,101
non_frag,RSgaur,0.3999999999999999,ideal,100,84.7,7.156970184527963,69,100
non_frag,RSgaur,0.3999999999999999,non_frag,100,84.13,7.60071102468763,69,106
non_frag,RSgaur,0.45,contemp,100,81.03,7.227130422333206,62,97
non_frag,RSgaur,0.45,ideal,100,85.99,6.314157573151454,71,101
non_frag,RSgaur,0.45,non_frag,99,85.89,7.177257854015718,68,109
non_frag,RSgaur,0.49999999999999994,contemp,100,82.75,7.536275906935371,64,99
non_frag,RSgaur,0.49999999999999994,ideal,100,83.78,7.78963310037025,59,100
non_frag,RSgaur,0.49999999999999994,non_frag,100,85.51,8.189047872036472,67,109
non_frag,RSgaur,0.5499999999999999,contemp,100,84.66,7.341895827607086,71,108
non_frag,RSgaur,0.5499999999999999,ideal,100,85.49,7.37795652089672,66,103
non_frag,RSgaur,0.5499999999999999,non_frag,98,86.84,7.206506599853869,70,105
non_frag,RSgaur,0.5999999999999999,contemp,99,83.07,7.362551984004712,64,101
non_frag,RSgaur,0.5999999999999999,ideal,100,83.26,6.360579352305079,66,99
non_frag,RSgaur,0.5999999999999999,non_frag,99,85.54,6.5511507201083194,70,100
non_frag,RSgaur,0.6499999999999999,contemp,100,82.29,7.190474900375447,59,101
non_frag,RSgaur,0.6499999999999999,ideal,99,83.4,6.1922075500934515,70,96
non_frag,RSgaur,0.6499999999999999,non_frag,100,84.22,7.528504754490352,68,109
non_frag,RSgaur,0.7,contemp,99,83.1,7.9626654082687915,68,101
non_frag,RSgaur,0.7,ideal,100,84.92,8.369835208302575,66,112
non_frag,RSgaur,0.7,non_frag,99,85.03,7.597786759074227,69,101
non_frag,RSgaur,0.75,contemp,100,81.72,6.701545125618947,66,97
non_frag,RSgaur,0.75,ideal,100,82.1,7.041722700153605,67,101
non_frag,RSgaur,0.75,non_frag,100,84.67,8.241377495922816,68,109
non_frag,RSgaur,0.7999999999999999,contemp,99,81.82,7.738634546640942,64,105
non_frag,RSgaur,0.7999999999999999,ideal,99,82.71,6.951920016742995,63,101
non_frag,RSgaur,0.7999999999999999,non_frag,99,83.36,6.64317071673739,66,100
non_frag,RSgaur,0.85,contemp,100,74.49,7.450164393820414,58,91
non_frag,RSgaur,0.85,ideal,99,84.45,6.521719733538714,70,99
non_frag,RSgaur,0.85,non_frag,99,83.73,6.3402753023106895,69,102
