contraste,tipo,Uefeito,Q_0.05,Q_0.5,Q_0.95
Área per se,fixo e aleat,0.4193892734999729,0.9833065199293947,1.4123476064375111,1.8560935253316513
Área per se,fixo e aleat,0.42458431945455644,0.9434184787058321,1.3749496580149243,1.8197756636999978
Área per se,fixo e aleat,0.42510305396793047,0.939252997316546,1.3709334324073092,1.8154901356074347
Área per se,fixo e aleat,0.42602750671182044,0.9327295336884537,1.3640603041847896,1.810086395065267
Área per se,fixo e aleat,0.4310372727798116,0.8936594861550675,1.326149138994138,1.7711963448970705
Área per se,fixo e aleat,0.4311901847572738,0.8925127775460928,1.3249812150573135,1.770297654451518
Área per se,fixo e aleat,0.43266573992366797,0.88267683737075,1.3141677489337948,1.7593765276776634
Área per se,fixo e aleat,0.43282234355501614,0.881592647607011,1.3129835049620209,1.7581505212276627
Área per se,fixo e aleat,0.4377960500599911,0.8457535658185628,1.2758514395459895,1.7200751254808135
Área per se,fixo e aleat,0.4393039731355155,0.8331122547595012,1.263292093564303,1.7080347462956946
Área per se,fixo e aleat,0.4405416331421018,0.8234451641182491,1.2528889011395938,1.6979495846226142
Área per se,fixo e aleat,0.44440191536270846,0.7934380200082425,1.2229298018726964,1.6691119265967647
Área per se,fixo e aleat,0.44594220634736303,0.7823729973896676,1.2098463321384905,1.6597861854983742
Área per se,fixo e aleat,0.4482609227291875,0.7611177510264611,1.192333196767162,1.6410986918498975
Área per se,fixo e aleat,0.4510077806654258,0.7366701745428069,1.1694307208678802,1.6167019670699592
Área per se,fixo e aleat,0.45258043955921057,0.724844734104059,1.1572815090143664,1.6049553585352323
Área per se,fixo e aleat,0.45598021231627317,0.6964124146318116,1.1286632087038195,1.5781289178043432
Área per se,fixo e aleat,0.45761364596814313,0.6814935780104328,1.1154668480911742,1.5668803277618275
Área per se,fixo e aleat,0.4592186727710581,0.6666481165242701,1.1023949238888193,1.5546095453200333
Área per se,fixo e aleat,0.4636255166145497,0.622669082319644,1.0639714182360152,1.5201431750443961
Área per se,fixo e aleat,0.46369950190335885,0.6218357996920637,1.0633488779432325,1.5195742987478016
Área per se,fixo e aleat,0.4642195112708605,0.6154689200126541,1.058447435745621,1.5158288974184835
Área per se,fixo e aleat,0.46585690598290563,0.5992350089863476,1.0443464358982375,1.5041448653382876
Área per se,fixo e aleat,0.4708253765735778,0.5470786284831871,0.9968313803491988,1.462596773063111
Área per se,fixo e aleat,0.4714187914904445,0.5405482070713599,0.9912598096358618,1.457674835865675
Área per se,fixo e aleat,0.47249513919475317,0.5274124881079143,0.9801053088595559,1.4479593355673783
Área per se,fixo e aleat,0.47743124187629515,0.4752694785259745,0.9334208340724001,1.4061405304069488
Área per se,fixo e aleat,0.4791333724066007,0.4579907222600017,0.9163879585165412,1.3920276030625744
Área per se,fixo e aleat,0.4791380810775302,0.4579355485079818,0.9163450143074933,1.3919907200968167
Área per se,fixo e aleat,0.4840371071790126,0.39941059208467244,0.8664528137787049,1.3557373677024331
Área per se,fixo e aleat,0.48577160561844823,0.380996411230311,0.8492364513608025,1.3424319611862878
Área per se,fixo e aleat,0.4868573706646159,0.36625880814643647,0.8393965383212609,1.3351404062936902
Área per se,fixo e aleat,0.4869457367968278,0.36507856227417146,0.8385080963188075,1.3346096973470316
Área per se,fixo e aleat,0.49064297248172994,0.31857001729654044,0.8028222390760003,1.3047310518420256
Área per se,fixo e aleat,0.49240983883029565,0.2974217635769883,0.7846701955781131,1.2921926054851036
Área per se,fixo e aleat,0.49457666025170155,0.26933352533532084,0.7623771514755923,1.2752411081522346
Área per se,fixo e aleat,0.4972488377844473,0.23226151018058383,0.7330996061170894,1.2554533861381132
Área per se,fixo e aleat,0.4990480720421432,0.21006100622016666,0.7130827990491437,1.241589323472426
Área per se,fixo e aleat,0.5022959498387872,0.16793535609825802,0.6775504809225888,1.212110408195196
Área per se,fixo e aleat,0.5038547030871646,0.14726927492110917,0.6619546839911741,1.200478874579172
Área per se,fixo e aleat,0.5056863052539907,0.12280401664844807,0.6418479591655115,1.1866725448660864
Área per se,fixo e aleat,0.510015239425873,0.0634047818232491,0.5989106141872594,1.1481051881111832
Área per se,fixo e aleat,0.510460568389882,0.05599262318310839,0.5942288425232479,1.1445991947436391
Área per se,fixo e aleat,0.5123245384658383,0.02559972693761737,0.5733964524097507,1.1278193746136296
Área per se,fixo e aleat,0.5170664336925993,-0.0434508991722364,0.5185179189206377,1.0810640869375137
Área per se,fixo e aleat,0.5177345290129587,-0.05348208453664031,0.5113504602011091,1.0760386328405038
Área per se,fixo e aleat,0.5189627716776858,-0.07247659654570437,0.497216317578868,1.0676757855757484
Área per se,fixo e aleat,0.5236722989953166,-0.14856976626514284,0.4409725078256982,1.0232849362365015
Área per se,fixo e aleat,0.5245740149410714,-0.16246977796926132,0.43013067489046486,1.015787880771469
Área per se,fixo e aleat,0.5254538186000444,-0.17531149997245113,0.4195756186569972,1.0091258937795637
Área per se,fixo e aleat,0.5256010048895333,-0.17760169957743951,0.4176492029899395,1.0080030261052648
Área per se,fixo e aleat,0.530278164298034,-0.2457587594979613,0.36112147424135843,0.971196305515563
Área per se,fixo e aleat,0.5322392381013809,-0.2788799080033497,0.3375375634425982,0.956618859199123
Área per se,fixo e aleat,0.53317310818713,-0.29360527732752384,0.32558084062086445,0.9514936809076185
Área per se,fixo e aleat,0.5368840296007513,-0.3536523331013028,0.279972662242516,0.9195989103554918
Área per se,fixo e aleat,0.5388774713132284,-0.384932059315173,0.2579145302372566,0.9010497375099157
Área per se,fixo e aleat,0.5408923977742157,-0.42098858336510353,0.23420279152603538,0.884267936564688
Área per se,fixo e aleat,0.5434898949034687,-0.461263587465002,0.2001875706074262,0.8571244070034503
Área per se,fixo e aleat,0.5455157045250759,-0.49454251321026,0.17616355379774135,0.8365640270081406
Área per se,fixo e aleat,0.5486116873613014,-0.5430889145115918,0.1372313828722545,0.8131932160659705
Área per se,fixo e aleat,0.550095760206186,-0.5666222123582361,0.1169568359613129,0.7996957853205113
Área per se,fixo e aleat,0.5521539377369235,-0.6023998929982991,0.08913988893689297,0.7778506574866919
Área per se,fixo e aleat,0.5563309769483871,-0.6748885568172511,0.033608432277047406,0.7482390277182369
Área per se,fixo e aleat,0.5567016255089033,-0.681282718222323,0.02936932593837194,0.744922386066487
Área per se,fixo e aleat,0.558792170948771,-0.7174506765316897,0.0014812544108461665,0.7249026390688317
Área per se,fixo e aleat,0.5633074908116207,-0.7968924795042722,-0.060365262121223666,0.6864595354934447
Área per se,fixo e aleat,0.5640502665354727,-0.8102451584092722,-0.07077428303050423,0.6799416976695263
Área per se,fixo e aleat,0.5654304041606185,-0.834968789902467,-0.09036510456486078,0.6674158698535759
Área per se,fixo e aleat,0.569913356114338,-0.9151279668029074,-0.15255659008402814,0.6257221438035406
Área per se,fixo e aleat,0.5717695561225584,-0.9521230939563875,-0.17643795083653133,0.6088501596960118
Área per se,fixo e aleat,0.572068637372466,-0.958455279520632,-0.18052364516627892,0.6061504095986251
Área per se,fixo e aleat,0.5765192214170554,-1.0424373392408286,-0.242650363986493,0.5714488345646629
Área per se,fixo e aleat,0.5787068705843136,-1.0854666112070892,-0.27286879393477476,0.5526304058899469
Área per se,fixo e aleat,0.5794888457096441,-1.1007104308545843,-0.283997338907807,0.5443656397200423
Área per se,fixo e aleat,0.5831250867197727,-1.1708884606003127,-0.3345329328808631,0.517988971522219
Área per se,fixo e aleat,0.5853451037961611,-1.2174746892971189,-0.3642684434043085,0.4954051055131075
Área per se,fixo e aleat,0.5872081352967298,-1.2556149682839073,-0.38910438379677104,0.4804916584813207
Área per se,fixo e aleat,0.58973095202249,-1.30477699656113,-0.42674646587615483,0.4610668513049546
Área per se,fixo e aleat,0.5919833370080086,-1.3512828918523767,-0.45953312799833324,0.4394558221799399
Área per se,fixo e aleat,0.5949274248838154,-1.4133183018612328,-0.5011335694541754,0.4111103464119903
Área per se,fixo e aleat,0.5963368173252074,-1.443652602782823,-0.5209462768016541,0.40037535473546565
Área per se,fixo e aleat,0.5986215702198562,-1.4873043553896192,-0.555489935029058,0.38175174429819214
Área per se,fixo e aleat,0.6026467144709011,-1.5717062508189568,-0.6156173532188952,0.34676385284071576
Área per se,fixo e aleat,0.6029426826279247,-1.5775343838579148,-0.620163247530789,0.34393904547349374
Área per se,fixo e aleat,0.6052598034317036,-1.6269341988577775,-0.6536182995108923,0.3275010064333511
Área per se,fixo e aleat,0.6095485479306421,-1.7173752872219832,-0.7172825800961796,0.2927492355135164
Área per se,fixo e aleat,0.6103660040579868,-1.7356335093991275,-0.729742136721386,0.2834465113791795
Área per se,fixo e aleat,0.6118980366435511,-1.766495454194724,-0.7523611384636966,0.2669773127454177
Área per se,fixo e aleat,0.6161544132333594,-1.8582735051130967,-0.8182417830071815,0.2297294346846377
Área per se,fixo e aleat,0.6180852936450726,-1.900058252866236,-0.8471068577254505,0.2150494679181753
Área per se,fixo e aleat,0.6185362698553987,-1.9098348943602625,-0.8539857941395841,0.21240197769152508
Área per se,fixo e aleat,0.6227602785360767,-2.002188022748273,-0.9163206460563618,0.18242841431959994
Área per se,fixo e aleat,0.6251745030672462,-2.0553035686241277,-0.9535105260705482,0.1589591149053096
Área per se,fixo e aleat,0.6258045832321583,-2.069522313623616,-0.9627905429026609,0.15236018346335325
Área per se,fixo e aleat,0.6293661438387941,-2.150981937909413,-1.019415398330557,0.11887586255073417
Área per se,fixo e aleat,0.6300882618564777,-2.167957465873272,-1.0309187807019085,0.11217963470537007
Área per se,fixo e aleat,-0.0601754206128976,-0.7291724314073904,-0.16809628077039002,0.4202419292776221
Área per se,fixo e aleat,-0.05856351775304897,-0.7085544219344814,-0.16321461637423712,0.41046270301390975
Área per se,fixo e aleat,-0.0584141445337954,-0.706283561805758,-0.1626937473383442,0.40912957615504136
Área per se,fixo e aleat,-0.05764384764380969,-0.6952841242864614,-0.15987482063454267,0.40252503857926647
Área per se,fixo e aleat,-0.053492900431381975,-0.6399214673416296,-0.14427705930467175,0.37764255895314086
Área per se,fixo e aleat,-0.05192528454120145,-0.622131527344168,-0.13887016688477347,0.3688002092234141
Área per se,fixo e aleat,-0.051037982341092344,-0.6122584547963706,-0.13693258893245677,0.3622291339769892
Área per se,fixo e aleat,-0.04978173357539449,-0.6001948433147707,-0.1307400964700032,0.3535386314888189
Área per se,fixo e aleat,-0.04577361084429629,-0.5524642396864159,-0.11828403179470937,0.33185286004811887
Área per se,fixo e aleat,-0.04528705132935392,-0.5469107826060656,-0.11652497766120565,0.3295187232234019
Área per se,fixo e aleat,-0.044432117038375005,-0.5377955907096993,-0.11229448061904804,0.32464763437565036
Área per se,fixo e aleat,-0.038648818117506395,-0.46934136367627904,-0.08727006380480365,0.298342465604635
Área per se,fixo e aleat,-0.03805432125721061,-0.46246308134508507,-0.0851338359184286,0.29517357708454367
Área per se,fixo e aleat,-0.037826251735657665,-0.4598006088766547,-0.08369910569978949,0.2936311171005261
Área per se,fixo e aleat,-0.03388110136657928,-0.41641341306760227,-0.06830233839784201,0.2827646878085168
Área per se,fixo e aleat,-0.03201058490565887,-0.3958567054094359,-0.06080178905616843,0.2763448382071122
Área per se,fixo e aleat,-0.03122038643294031,-0.387159458526829,-0.05666215679847765,0.2726759470891327
Área per se,fixo e aleat,-0.030335031670124926,-0.37745418544145526,-0.052598656037798744,0.2717439682952057
Área per se,fixo e aleat,-0.025372351693811343,-0.32026485855742365,-0.031165944209562275,0.264822523074114
Área per se,fixo e aleat,-0.02461452113022297,-0.31407809532333764,-0.0276226060273083,0.2637251974698591
Área per se,fixo e aleat,-0.022615742083039236,-0.295336458952374,-0.01984671816264947,0.2614742774264289
Área per se,fixo e aleat,-0.018734118481963824,-0.2629929080050045,-0.004190045172264274,0.2588602052602679
Área per se,fixo e aleat,-0.018008655827505632,-0.2583622934384849,-6.78151349683401e-4,0.25773175663061554
Área per se,fixo e aleat,-0.01489645249595356,-0.23179167638185108,0.012037573632079763,0.25668696325021756
Área per se,fixo e aleat,-0.012095885270116291,-0.20786198302729342,0.0228686760610018,0.258487681897599
Área per se,fixo e aleat,-0.011402790524788278,-0.20260083919109678,0.025929775778070735,0.26061698847746273
Área per se,fixo e aleat,-0.01081650746901295,-0.19868461264655085,0.028606362240465262,0.26159411919522496
Área per se,fixo e aleat,-0.00899289479536529,-0.18536477329780224,0.036551824039081235,0.263362275653026
Área per se,fixo e aleat,-0.007177162908867871,-0.17437106910203376,0.04448866102738078,0.2646698026845076
Área per se,fixo e aleat,-0.005457652058268758,-0.16171326528437008,0.05219870719012524,0.2713769724653147
Área per se,fixo e aleat,-0.0047969252220709385,-0.155580145370741,0.05580495396391317,0.2730554686141398
Área per se,fixo e aleat,5.421266782178052e-4,-0.125665317098624,0.08289452244268694,0.28633953692156844
Área per se,fixo e aleat,0.0011805811535787608,-0.12255510978820122,0.08624583951159065,0.28798254927070255
Área per se,fixo e aleat,0.0018089400806464012,-0.11753562215436981,0.0889226002960969,0.2903365439768719
Área per se,fixo e aleat,0.00781881436542628,-0.0887081658114588,0.11933906334229016,0.31850943903200224
Área per se,fixo e aleat,0.008261416265303495,-0.08566225514921226,0.12162435205883429,0.32124882432911206
Área per se,fixo e aleat,0.008414805383363755,-0.08402357797224265,0.12290561560445804,0.3224755934214193
Área per se,fixo e aleat,0.014457047577273813,-0.05496461454292967,0.15704830794648966,0.3630321673470836
Área per se,fixo e aleat,0.015020670686081095,-0.05098195362447657,0.16070488305254424,0.36858975240619274
Área per se,fixo e aleat,0.01598070585238917,-0.046807967162632004,0.16720936402551112,0.37699913307353233
Área per se,fixo e aleat,0.01864319860774156,-0.031287146911632466,0.1833090935488612,0.39873042642495343
Área per se,fixo e aleat,0.021095280789121346,-0.021434049619011308,0.19886942079369407,0.4204708864823813
Área per se,fixo e aleat,0.021626535988798434,-0.01920559264946025,0.20169636336110838,0.4240829067930503
Área per se,fixo e aleat,0.02369999543947486,-0.011427812535957343,0.215246219815336,0.44280410299155537
Área per se,fixo e aleat,0.02382806013061733,-0.011241918055186926,0.21607175632954795,0.4444524548179826
Área per se,fixo e aleat,0.027733514000968865,0.001705004334935391,0.24217846431959647,0.4835685056810036
Área per se,fixo e aleat,0.028232401291515774,0.00333141784884698,0.24571573258591828,0.4888829174056373
Área per se,fixo e aleat,0.03141928502656055,0.01848885176183378,0.2688485585140035,0.5215352583268332
Área per se,fixo e aleat,0.034371747212816384,0.03217604651907426,0.2902519941104049,0.5551736227577825
Área per se,fixo e aleat,0.034838266594233114,0.034217585414340834,0.2940389691935582,0.5607795824222672
Área per se,fixo e aleat,0.039138574613646226,0.053852623209347375,0.32847738516571057,0.6081705330209586
Área per se,fixo e aleat,0.04100998042466392,0.06298033855499383,0.34442757024673104,0.6280778657457132
Área per se,fixo e aleat,0.04144413189695048,0.06492783883211219,0.34836692824936993,0.6324008306936009
Área per se,fixo e aleat,0.0468578642007319,0.09077435664450464,0.39399604503202773,0.6958934880331493
Área per se,fixo e aleat,0.04764821363651145,0.09369675434445292,0.4007511399393749,0.7061553765121864
